locus_tag	gene	2hr_r1	2hr_r2	2hr_r3	2hr (Avg)
SL1344_2712		0	0	0	0
SL1344_2713		9.81	28.8	5.86	14.82
SL1344_2714		0	0	0	0
SL1344_2715		15.18	22.3	0	12.49
SL1344_2716		0	0	0	0
SL1344_2717		0	0	0	0
SL1344_2718		0	0	0	0
SL1344_2719		75.5	77.61	144.3	99.14
SL1344_2720		0	0	0	0
SL1344_2721		0	0	0	0
SL1344_2722		0	2.56	0	0.85
SL1344_2723		16.19	5.94	0	7.38
SL1344_2725		0	0	46.73	15.58
SL1344_2726		41.85	20.48	33.32	31.88
SL1344_2727		50.3	22.16	36.05	36.17
SL1344_2728		0	0	0	0
SL1344_2729		0	0	0	0
SL1344_2730		188.06	138.09	15.49	113.88
SL1344_2731		142.4	67.22	24.3	77.97
SL1344_2732		172.14	105.33	0	92.49
SL1344_2733		29.3	0	0	9.77
SL1344_2734		0	0	0	0
SL1344_2735		0	0	0	0
SL1344_2736		0	0	0	0
SL1344_2737		16.43	6.03	0	7.49
SL1344_2738		20.77	5.08	0	8.62
SL1344_2739	hxlA	0	0	0	0
SL1344_2740	hxlB	14.78	0	0	4.93
SL1344_2741		0	7.26	0	2.42
SL1344_2742		0	0	0	0
SL1344_2743		0	0	0	0
SL1344_2744		0	0	0	0
SL1344_2745		0	0	0	0
SL1344_2746		6.48	14.28	0	6.92
IsrM	IsrM	0	0	0	0
SL1344_2747		45.67	0	0	15.22
SL1344_2747A		0	10.39	0	3.46
IsrN	IsrN	0	0	0	0
SL1344_2750		31.28	22.97	0	18.08
SL1344_2751		39.12	95.75	46.73	60.54
SL1344_2752		37.78	49.32	0	29.03
SL1344_2753		0	0	0	0
SL1344_2754		9.61	7.05	22.95	13.21
SL1344_2755	fljA	0	0	0	0
SL1344_2756	fljB	0	4.53	0	1.51
SL1344_2757	hin	0	0	34.75	11.58
SL1344_2758	iroB	37.31	32.87	0	23.39
SL1344_2759	iroC	6.83	21.74	10.88	13.15
SL1344_2760	iroD	0	0	0	0
SL1344_2761	iroE	8.9	0	0	2.97
SL1344_2762	iroN	38.17	70.06	50.15	52.79
SL1344_2763	pipB2	2633.69	2462.24	2768.11	2621.35
SL1344_2764	virK	1621.06	1505.92	652.6	1259.86
SL1344_2765	mig-14	947.17	681.83	532.43	720.48
SL1344_2767	nixA	32.85	12.06	58.87	34.59
SL1344_2768	tctE	5.88	12.95	0	6.28
SL1344_2769	tctD	37.03	9.06	73.73	39.94
SL1344_2770		0	18.76	0	6.25
SL1344_2771		38.34	0	0	12.78
SL1344_2772		0	4.04	13.13	5.72
SL1344_2773	csiD	151.89	86.74	120.96	119.86
SL1344_2774	ygaF	111.55	115.63	62.7	96.63
SL1344_2775	gabD	74.7	33.75	13.73	40.73
SL1344_2776	gabT	45.39	47.62	54.23	49.08
SL1344_2777	gabP	83.2	39.27	28.4	50.29
SL1344_2778	ygaE	49.16	36.1	0	28.42
SL1344_2779	ygaU	37.06	13.61	0	16.89
SL1344_2780	yqaE	0	193.33	0	64.44
SL1344_2781		0	0	0	0
SL1344_2782	ygaP	0	0	0	0
SL1344_2783	stpA	269.73	213.29	123.92	202.32
SL1344_2784		37.06	40.82	44.27	40.72
SL1344_2785	ygaC	0	34.91	0	11.64
SL1344_2786	ygaM	24.62	18.07	0	14.23
SL1344_2787		0	9.16	0	3.05
SL1344_2788		0	0	0	0
SL1344_2789		0	0	0	0
SL1344_2790	nrdH	0	0	0	0
SL1344_2791	nrdI	0	0	0	0
SL1344_2792	nrdE	15.52	0	0	5.17
SL1344_2793	nrdF	26.03	31.85	20.73	26.2
SL1344_2794	proV	20.77	55.91	33.07	36.58
SL1344_2795	proW	0	11.48	18.68	10.06
SL1344_2796	proX	25.09	42.98	9.99	26.02
SL1344_2797		7.03	10.32	67.15	28.17
SL1344_2798	emrR	31.4	23.05	56.26	36.9
SL1344_2799	emrA	0	10.43	8.48	6.3
SL1344_2800	emrB	0	3.97	6.46	3.48
SL1344_2801		0	0	0	0
SL1344_2802	luxS	16.16	118.62	0	44.93
MicA	MicA	113.98	251.06	0	121.68
SL1344_2803	gshA	106.94	43.19	57.49	69.21
SL1344_2804	yqaA	39.15	0	46.77	28.64
SL1344_2805	yqaB	147	118.73	175.6	147.11
tRNA_29	tRNA_29	1481.69	1506.37	272.29	1086.78
tRNA_30	tRNA_30	4861.27	5422.73	6030.24	5438.08
SL1344_2806	csrA	629.64	1221.83	1719.13	1190.2
SL1344_2807	alaS	79.09	58.07	49.13	62.1
SL1344_2808	oraA	0	0	0	0
SL1344_2809	recA	274.47	345.48	131.14	250.36
SL1344_2810	ygaD	66.96	135.21	119.98	107.39
SL1344_2811	mltB	7.71	0	0	2.57
SL1344_2812	srlA	0	10.85	0	3.62
SL1344_2813	srlE	0	6.29	0	2.1
SL1344_2814	slrB	0	0	0	0
SL1344_2815	gutD	0	0	0	0
SL1344_2816	gutM	0	0	0	0
SL1344_2817	srlR	0	55.32	12.86	22.73
SL1344_2818	gutQ	8.62	0	0	2.87
SL1344_2819	norR	5.47	4.02	6.54	5.34
SL1344_2820	norV	0	12.74	0	4.25
SL1344_2821	norW	0	5.39	0	1.8
SL1344_2822	hydA	3.71	13.64	0	5.78
SL1344_2823	hydN	0	0	0	0
SL1344_2824		0	15.1	0	5.03
SL1344_2825	hycI	35.41	0	0	11.8
SL1344_2826	hycH	0	0	24.24	8.08
SL1344_2827	hycG	0	0	0	0
SL1344_2828	hycF	0	0	0	0
SL1344_2829	hycE	0	7.15	0	2.38
SL1344_2830	hycD	0	0	0	0
SL1344_2831	hycC	0	3.35	0	1.12
SL1344_2832	hycB	0	0	0	0
SL1344_2833	hycA	0	0	0	0
SL1344_2834		93.49	137.28	307.1	179.29
SL1344_2835	hypB	66.79	35.03	68.39	56.74
SL1344_2836	hypC	61.18	67.38	0	42.85
SL1344_2837	hypD	59.38	81.75	17.73	52.95
SL1344_2838	hypE	41.19	72.58	88.56	67.45
SL1344_2839	fhlA	20.02	29.4	23.91	24.44
SL1344_2840	ygbA	0	0	0	0
SL1344_2841	sitA	299.42	339.77	249.28	296.16
SL1344_2842	sitB	324.3	148.82	302.64	258.59
SL1344_2843	sitC	77.4	142.07	104.01	107.83
SL1344_2844	sitD	88.3	122.47	93.76	101.51
SL1344_2845	avrA	487.26	479.28	362.41	442.98
SL1344_2846	sprB	705.29	590.69	434.41	576.8
SL1344_2847	hilC	544.05	557.88	134.46	412.13
SL1344_2848	orgC	533.82	337.9	263.86	378.53
SL1344_2849	orgB	648.49	637.87	219.24	501.86
SL1344_2850	orgA	416.71	377.36	265.48	353.18
SL1344_2851	prgK	603.71	886.55	157.34	549.2
SL1344_2852	prgJ	1363.98	1301.95	553.96	1073.3
SL1344_2853	prgI	1100.2	984.53	246.41	777.05
SL1344_2854	prgH	402.59	368.21	244.67	338.49
SL1344_2855	hilD	734.4	749.67	449.33	644.47
SL1344_2856	hilA	70.13	95.63	17.95	61.24
SL1344_2857	iagB	34.52	101.4	20.62	52.18
SL1344_2858	sptP	346.89	340.85	73.12	253.62
SL1344_2859	sicP	488.18	467.54	304.25	419.99
SL1344_2860	iacP	603.89	344.87	0	316.25
SL1344_2861	sipA	157.75	178.2	38.65	124.87
SL1344_2862	sipD	258.24	284.42	67.48	203.38
SL1344_2863	sipC	819.16	825.16	428.6	690.97
SL1344_2864	sipB	275.63	442.49	206.48	308.2
SL1344_2865	sicA	820.31	577.73	479.94	625.99
SL1344_2866	spaS	77.76	119.9	9.29	68.98
SL1344_2867	spaR	21.04	30.89	12.56	21.5
SL1344_2868	spaQ	160	258.46	191.13	203.2
SL1344_2869	spaP	148.14	99.7	73.73	107.19
SL1344_2870	spaO	73.06	187.77	43.64	101.49
SL1344_2871	invJ	189.47	102.83	29.52	107.27
SL1344_2872	invI	112.69	248.23	134.61	165.18
SL1344_2873	invC	186.32	146.24	23.02	118.53
SL1344_2874	invB	245.31	165.11	97.68	169.37
SL1344_2875	invA	137.52	133.65	38.65	103.28
SL1344_2876	invE	81.86	109.29	17.78	69.64
SL1344_2877	invG	152.8	104.96	47.1	101.62
SL1344_2878	invF	268.81	253.76	168.19	230.26
SL1344_2879	invH	507.1	551.62	381.4	480.04
InvR	InvR	7062.54	9305.8	2080.2	6149.51
SL1344_2880		203.84	149.67	88.54	147.35
SL1344_2881		215.8	123.24	0	113.01
SL1344_2882		51.04	74.96	30.49	52.16
SL1344_2883		0	0	0	0
SL1344_2884		143.45	189.59	171.36	168.13
SL1344_2885		63.15	57.96	37.72	52.94
SL1344_2885A		0	0	0	0
SL1344_2886	pphB	0	18.63	0	6.21
SL1344_2887		0	35.18	0	11.73
SL1344_2888	mutS	13.18	16.94	7.87	12.66
SL1344_2889		0	0	0	0
SL1344_2890		0	0	0	0
SL1344_2891		0	0	0	0
SL1344_2892		22.25	12.25	0	11.5
SL1344_2893		0	0	0	0
SL1344_2894	hyi	0	0	0	0
SL1344_2895	ygbL	0	19.15	0	6.38
SL1344_2896	ygbK	0	0	0	0
SL1344_2897	ygbJ	0	0	0	0
SL1344_2898	ygbI	0	15.99	26.02	14
SL1344_2899		61.78	0	24.6	28.79
SL1344_2900		0	0	0	0
SL1344_2901		5.83	12.84	0	6.22
SL1344_2902		0	0	0	0
SL1344_2903	rpoS	1132.29	1200.89	1192.25	1175.14
SL1344_2904	nlpD	447.96	474.5	298.25	406.9
SL1344_2905	pcm	279.11	58.55	190.52	176.06
SL1344_2906	surE	87.47	88.31	13.06	62.94
SL1344_2907	truD	47.59	81.53	37.9	55.67
SL1344_2908	ispF	52.11	63.77	0	38.63
SL1344_2909	ispD	23.44	43.02	28	31.49
SL1344_2910	ftsB	160.52	98.22	31.96	96.9
SL1344_2911	ygbE	46.74	68.64	0	38.46
SL1344_2912	cysC	27.5	30.29	49.28	35.69
SL1344_2913	cysN	52.04	29.72	55.25	45.67
SL1344_2914	cysD	54.98	26.91	21.89	34.59
SL1344_2915	iap	23.86	11.68	0	11.85
SL1344_2916	ygbF	84.33	20.64	67.15	57.37
SL1344_2917		9.04	19.92	64.82	31.26
SL1344_2918	ygcH	0	0	0	0
SL1344_2919		0	0	13.32	4.44
SL1344_2920	yghJ	0	17.32	0	5.77
SL1344_2921		0	0	17.75	5.92
SL1344_2922		21.39	19.63	0	13.67
SL1344_2923	ygcB	0	2.29	7.46	3.25
SL1344_2924	sopD	87.31	51.28	93.86	77.48
SL1344_2925	cysH	0	49.94	0	16.65
SL1344_2926	cysI	63.18	57.09	5.81	42.03
SL1344_2927	cysJ	23.12	16.98	5.52	15.21
SL1344_2928	ptpS	22.98	33.75	27.46	28.06
SL1344_2929		0	15.33	0	5.11
SL1344_2930	ygcF	111.6	63.73	44.44	73.26
SL1344_2931	eno	1153.81	955.44	620.21	909.82
SL1344_2932	pyrG	243.97	257.5	115.35	205.61
SL1344_2933	mazG	62.4	45.82	12.42	40.21
SL1344_2934		0	0	0	0
SL1344_2935		32.37	23.77	77.34	44.5
SL1344_2936		272.3	111.08	72.28	151.89
SL1344_2937	relA	227.19	199.63	262.48	229.77
SL1344_2938	rumA	224.87	179.26	122.8	175.64
SL1344_2939	barA	36.23	6.65	3.61	15.49
SL1344_2940		7.29	0	0	2.43
SL1344_2941	gudD	6.21	9.12	0	5.11
SL1344_2942	ygcY	6.21	4.56	0	3.59
SL1344_2943	gudT	0	22.49	0	7.5
SL1344_2944		74.12	122.46	22.14	72.9
SL1344_2945	yqcB	10.64	7.81	0	6.15
SL1344_2946	yqcC	25.29	37.14	0	20.81
CsrB	CsrB	4321.02	3712.75	2086.58	3373.45
SL1344_2947	syd	45.8	67.26	18.24	43.76
SL1344_2948	queF	29.43	14.41	11.72	18.52
SL1344_2949	ygdH	122	165.72	189.45	159.05
SL1344_2950	sdaC	25.82	37.92	46.26	36.67
SL1344_2951	sdaB	42.61	67.04	0	36.55
SL1344_2952	exo	20.42	7.5	0	9.3
SL1344_2953	fucO	0	0	0	0
SL1344_2954	fucA	0	0	0	0
SL1344_2955	fucP	0	0	15.1	5.03
SL1344_2956	fucI	0	3.44	0	1.15
SL1344_2957	fucK	5.87	0	0	1.96
SL1344_2958	fucU	0	0	0	0
SL1344_2959	fucR	0	17.21	0	5.74
SL1344_2960	ygdE	30.26	44.43	18.07	30.92
SL1344_2961	ygdD	21.06	108.26	50.32	59.88
SL1344_2962	gcvA	36.29	53.3	21.68	37.09
GcvB	GcvB	6406.6	5803.7	6360.78	6190.36
SL1344_2963	ygdI	586.45	511.34	1225.92	774.57
SL1344_2964	csdA	13.81	10.14	0	7.98
SL1344_2965	ygdK	0	0	22.44	7.48
SL1344_2966		0	0	0	0
SL1344_2967	ygdL	30.97	22.74	36.99	30.23
SL1344_2968	mltA	15.17	33.41	27.18	25.25
tRNA_31	tRNA_31	15272.8	23013.93	64942.08	34409.6
SL1344_2969	amiC	26.56	53.63	15.86	32.02
SL1344_2970	argA	93.77	64.26	37.34	65.12
SL1344_2971	recD	13.6	13.32	32.5	19.81
SL1344_2972	recB	32.86	20.68	16.82	23.45
SL1344_2973	ptr	31.69	14.81	17.21	21.24
SL1344_2974	recC	9.87	36.25	5.9	17.34
SL1344_2975	comQ	0	38.18	0	12.73
SL1344_2976	comP	0	0	0	0
SL1344_2977	comO	0	10.85	0	3.62
SL1344_2978	comN	0	0	21.15	7.05
SL1344_2979	thyA	31.44	38.47	25.03	31.65
SL1344_2980	lgt	28.53	20.95	0	16.49
SL1344_2981	ptsP	51.86	68	44.25	54.7
SL1344_2982	nudH	94.19	115.27	318.79	176.08
SL1344_2983	mutH	47.89	8.79	42.9	33.19
SL1344_2984	ygdQ	35.01	94.25	83.64	70.96
SL1344_2985	ygdR	38.17	28.02	0	22.06
SL1344_2986	tas	0	17.62	0	5.87
SL1344_2987	ygeD	27.69	20.33	24.81	24.27
SL1344_2988	aas	23.12	16.98	0	13.37
OmrA	OmrA	386.99	284.15	231.13	300.76
OmrB	OmrB	0	359.36	116.93	158.76
SL1344_2989	galR	48.56	41.6	0	30.05
SL1344_2990		89.55	23.91	9.72	41.06
SL1344_2991	lysA	131.86	140.38	15.75	96
SL1344_2992	lysR	0	13.07	0	4.36
SL1344_2993	ygeA	23.54	25.92	0	16.49
SL1344_2994	araE	0	0	0	0
SL1344_2995	kduD	0	8.03	0	2.68
SL1344_2996	kduI	0	21.92	0	7.31
SL1344_2997	yqeF	98.88	77.79	50.62	75.76
SL1344_2998		28.92	7.08	0	12
SL1344_2999		17.26	0	0	5.75
SL1344_3000		0	19.88	0	6.63
SL1344_3001	yohL	122.36	179.68	365.39	222.48
SL1344_3002	yohM	9.95	0	0	3.32
SL1344_3003	STM3025	11.92	17.5	28.48	19.3
SL1344_3004	STM3025.1N	0	0	0	0
SL1344_3005	STM3026	0	5.68	0	1.89
SL1344_3006	stdC	0	0	0	0
SL1344_3007	stdB	0	0	0	0
SL1344_3008	stdA	0	0	0	0
SL1344_3009		65.82	9.67	31.45	35.65
SL1344_3010		0	0	0	0
STnc290	STnc290	0	78.32	0	26.11
SL1344_3011		146.34	61.4	0	69.24
SL1344_3012		403.18	269.13	43.78	238.7
SL1344_3013		185.81	98.53	49.32	111.22
tRNA_32	tRNA_32	2020.63	1920.02	7809	3916.55
SL1344_3014		0	16.12	0	5.37
IsrO	IsrO	0	0	0	0
SL1344_3015	idi	0	89.68	0	29.89
SL1344_3016	lysS	120.66	88.6	117.93	109.06
SL1344_3017	prfB	208.78	238.46	73.89	173.71
SL1344_3018	recJ	43.21	52.88	11.47	35.85
SL1344_3019	dsbC	86.41	63.45	73.73	74.53
SL1344_3020	xerD	9.29	13.64	33.28	18.73
SL1344_3021	fldB	15.97	11.73	0	9.23
SL1344_3022	ygfX	80.58	118.34	96.26	98.39
SL1344_3023	ygfY	187.67	183.73	37.36	136.26
SL1344_3024	ygfZ	50.94	49.87	20.28	40.36
SL1344_3025	yqfA	214.63	139.06	180.98	178.22
SL1344_3026	yqfB	26.75	39.29	0	22.01
SL1344_3027	bglA	69.67	72.47	13.87	52.01
SL1344_3028		0	0	0	0
SL1344_3029	gcvP	101.36	72.3	51.89	75.18
SL1344_3030	gcvH	363.61	549.67	204.4	372.56
SL1344_3031	gcvT	91.26	94.93	136.27	107.49
SL1344_3032	visC	55.38	35.58	33.07	41.34
SL1344_3033	ubiH	42.38	25.93	33.75	34.02
SL1344_3034	pepP	36.43	58.84	0	31.76
SL1344_3035	ygfB	71.97	31.71	34.39	46.02
SL1344_3036	ygfE	202.32	130.24	0	110.85
SsrS	SsrS	35514.78	30079.09	17796.68	27796.85
SL1344_3037	ygfA	0	0	0	0
RygC	RygC	346.68	381.82	69.02	265.84
SL1344_3038	serA	54.03	49.59	72.6	58.74
SL1344_3039	rpiA	50.5	92.7	60.33	67.84
SL1344_3040	iciA	9.32	27.36	66.78	34.49
SL1344_3041	yggE	33.46	8.19	53.29	31.65
SL1344_3042	yggA	13.1	9.62	0	7.57
SL1344_3043	yggB	48.37	28.41	11.56	29.45
SL1344_3044	fba	470.38	498.24	276.33	414.98
SL1344_3045	pgk	250.39	383.46	256.37	296.74
SL1344_3046	epd	111.36	110.97	161.53	127.95
SL1344_3047		0	0	0	0
SL1344_3048		57.58	0	0	19.19
SL1344_3049		11.77	17.28	0	9.68
SL1344_3050		12.29	18.05	88.08	39.47
SL1344_3051		0	0	0	0
SL1344_3052	tktA	85.51	84.76	71.5	80.59
SL1344_3053	yggG	109.77	56.42	65.56	77.25
SL1344_3054	speB	45.22	73.04	54.01	57.43
STnc750	STnc750	94.55	69.42	0	54.66
SL1344_3055		0	0	0	0
SL1344_3056		35.18	0	0	11.73
SL1344_3057		0	12.13	0	4.04
SL1344_3058		0	6.01	0	2
SL1344_3059		0	8.3	0	2.77
SL1344_3060		33.33	97.88	53.08	61.43
SL1344_3061		0	0	0	0
SL1344_3062	speA	126.13	166.06	88.32	126.84
SL1344_3063	yqgB	63.51	186.54	0	83.35
SL1344_3064	yqgD	0	0	0	0
SL1344_3065	metK	64.89	52.94	17.22	45.02
SL1344_3066	galP	42.98	36.07	36.67	38.58
SL1344_3067	sprT	0	12.29	0	4.1
SL1344_3068	endA	0	8.64	0	2.88
SL1344_3069	yggJ	32.04	39.21	0	23.75
SL1344_3070	gshB	26.36	25.8	20.99	24.38
SL1344_3071	yqgE	44.34	97.66	17.65	53.22
SL1344_3072	yqgF	60	88.11	0	49.37
SL1344_3073		0	0	0	0
SL1344_3074	pilT	0	0	0	0
SL1344_3075	yggS	70.91	60.74	56.47	62.71
SL1344_3076	yggT	29.4	21.59	122.92	57.97
SL1344_3077	yggU	0	42.13	205.63	82.59
SL1344_3078	yggV	28.06	20.6	0	16.22
SL1344_3079	yggW	7.32	26.89	0	11.4
SL1344_3080	yggM	24.79	6.07	19.74	16.86
SL1344_3081	ansB	0	0	0	0
SL1344_3082	yggN	81	110.46	55.29	82.25
SL1344_3083	yggL	255.22	206.14	30.49	163.95
SL1344_3084	trmB	92.58	59.48	41.47	64.51
SL1344_3085	mutY	39.54	40.65	28.34	36.18
SL1344_3086	yggX	30.26	22.22	36.14	29.54
SL1344_3087	mltC	15.34	0	9.16	8.17
SL1344_3088	nupG	6.62	9.73	0	5.45
SL1344_3089	speC	11.69	11.45	0	7.71
SL1344_3090	yqgA	0	0	0	0
tRNA_33	tRNA_33	231.12	84.85	0	105.32
SL1344_3091		0	14.08	0	4.69
SL1344_3092		0	0	0	0
SL1344_3093		31.58	0	0	10.53
SL1344_3094		0	7.26	0	2.42
SL1344_3095		11.43	8.39	0	6.61
SL1344_3096		0	3.51	17.15	6.89
SL1344_3097		0	0	0	0
SL1344_3098		0	0	0	0
SL1344_3099		0	21.94	0	7.31
SL1344_3100		0	28.53	33.15	20.56
SL1344_3101		22.25	49	53.15	41.47
SL1344_3102	ordL	19.19	9.39	15.28	14.62
SL1344_3103		0	4.12	0	1.37
SL1344_3104	iraD	0	16.08	0	5.36
SL1344_3105		0	12.6	0	4.2
SL1344_3106		432.69	383.89	376.87	397.82
SL1344_3107		341.15	299.2	305.63	315.33
SL1344_3108	exuT	0	4.68	0	1.56
SL1344_3109	uxuA	14.05	10.32	0	8.12
SL1344_3110	uxuB	11.3	16.6	0	9.3
SL1344_3111	uxaC	17.68	12.98	0	10.22
SL1344_3112		62.91	80.84	56.36	66.71
SL1344_3113	gsp	4.48	29.62	5.35	13.15
SL1344_3114	yghU	9.61	14.11	22.95	15.56
SL1344_3115		11.72	8.6	41.99	20.77
SL1344_3116		0	0	37.79	12.6
SL1344_3117	hybG	0	0	0	0
SL1344_3118	hybF	0	0	0	0
SL1344_3119	hybE	68.2	0	0	22.73
SL1344_3120	hybD	0	24.73	0	8.24
SL1344_3121	hybC	29.31	14.35	0	14.55
SL1344_3122	hybB	35.32	5.19	0	13.5
SL1344_3123	hybA	0	6.2	0	2.07
SL1344_3124	hypO	0	21.86	0	7.29
SL1344_3125	yghW	28.99	42.57	69.26	46.94
SL1344_3126		0	0	12.1	4.03
SL1344_3127	yqhA	16.84	24.73	100.59	47.39
SL1344_3128		32.31	94.9	77.19	68.14
SL1344_3129		20.29	0	0	6.76
SL1344_3130		20.59	0	0	6.86
SL1344_3131	yghA	18.82	48.38	11.24	26.15
SL1344_3132	exbD	156.62	186.87	0	114.49
SL1344_3133	exbB	283.39	258.02	162.49	234.63
SL1344_3134		0	41	0	13.67
SL1344_3135	metC	0	10.29	0	3.43
SL1344_3136	yghB	50.5	101.97	75.41	75.96
SL1344_3137	yqhC	18.15	0	0	6.05
SL1344_3138	yqhD	0	21.01	25.64	15.55
SL1344_3139	dkgA	20.12	22.16	24.04	22.11
SL1344_3140		0	4.7	0	1.57
SL1344_3141		54.86	53.71	0	36.19
SL1344_3142	ygiR	11.5	5.63	13.73	10.29
SL1344_3143		0	0	0	0
SL1344_3144		0	0	0	0
SL1344_3145	ygiK	6.37	0	0	2.12
SL1344_3146	sufI	17.68	30.29	7.04	18.33
SL1344_3147	plsC	79.03	66.31	40.46	61.93
SL1344_3148	parC	47.9	40.58	79.23	55.9
SL1344_3149		38.43	14.11	45.91	32.82
SL1344_3150	ygiW	106.13	218.18	76.06	133.46
SL1344_3151	ygiX	0	18.54	15.08	11.21
SL1344_3152	ygiY	6.17	13.59	0	6.58
SL1344_3153	mdaB	0	63.09	34.21	32.43
SL1344_3154	ygiN	26.5	38.91	0	21.8
SL1344_3155	parE	74.76	93.64	36.77	68.39
SL1344_3156	yqiA	71.6	63.09	153.96	96.22
SL1344_3157	cpdA	160.97	140.36	60.09	120.47
SL1344_3158	yqiB	39.43	86.86	47.1	57.8
SL1344_3159	nudF	13.16	29	0	14.05
SL1344_3160	tolC	84.61	161.53	60.64	102.26
SL1344_3161	ygiB	148.8	245.82	29.62	141.41
SL1344_3162	ygiC	64.39	68.29	102.55	78.41
SL1344_3163	ygiD	100.24	29.44	59.87	63.19
SL1344_3164	ygiE	21.53	79.03	12.86	37.81
SL1344_3165	assT	0	3.4	0	1.13
SL1344_3166		0	0	44.44	14.81
SL1344_3167		0	27.07	73.4	33.49
SL1344_3168	ribB	267.57	159.04	91.32	172.65
SL1344_3169	yqiC	27.83	61.3	0	29.71
SL1344_3170	glgS	79.62	146.15	380.43	202.07
SL1344_3171		0	9.85	0	3.28
SL1344_3172	yqiK	0	14.55	5.92	6.82
RygD	RygD	635.58	975.77	2484.68	1365.34
SL1344_3172A	ibsC	0	207.09	0	69.03
SL1344_3173	rfaE	40.64	68.21	34.68	47.84
SL1344_3174	glnE	26.34	23.64	10.49	20.15
SL1344_3175	ygiF	19.19	23.48	15.28	19.31
SL1344_3176	ygiM	67.75	159.2	226.62	151.19
SL1344_3177	cca	60.34	34.46	88.1	60.96
SL1344_3178	bacA	30.29	59.31	48.25	45.95
SL1344_3179	folB	68.95	67.5	0	45.49
SL1344_3180	ygiH	54.47	49.99	0	34.82
SL1344_3182	gcp	8.21	24.12	29.43	20.59
SL1344_3183	rpsU	2205.84	2159.51	1155.67	1840.34
SL1344_3184	dnaG	138.27	171.55	153.78	154.53
SL1344_3185	rpoD	184.69	201.76	107.62	164.69
SL1344_3186	mug	49.33	36.22	39.28	41.61
tRNA_34	tRNA_34	0	0	0	0
SL1344_3187	yqjH	0	31.86	51.83	27.9
SL1344_3188	yqjI	25.72	37.77	30.72	31.4
SL1344_3189		21.27	7.81	6.35	11.81
SL1344_3190	aer	5.47	16.08	6.54	9.36
SL1344_3191	oat	58.09	66.35	77.1	67.18
SL1344_3192	fadH	20.62	27.25	0	15.95
SL1344_3193	ygjO	43.95	10.76	8.75	21.15
SL1344_3194	ygjP	23.18	0	0	7.73
SL1344_3195	ygjQ	36.07	8.83	14.36	19.75
SL1344_3196	ygjR	33.35	48.97	0	27.44
SraF	SraF	44.49	32.67	53.15	43.44
SL1344_3197	ygjT	60.17	50.49	10.27	40.31
SL1344_3198	ygjU	46.82	54.02	31.96	44.27
SL1344_3199	yqjA	213.66	175.34	75.07	154.69
SL1344_3200	yqjB	0	15.95	0	5.32
SL1344_3201	yqjC	655.67	348.62	243.07	415.79
SL1344_3202	yqjE	250.86	230.24	274.69	251.93
SL1344_3203	yqjK	111.31	61.3	0	57.53
SL1344_3204	yqjF	0	0	0	0
SL1344_3205	yqjG	16.88	55.76	30.24	34.29
SL1344_3206	yhaH	22.8	66.95	108.92	66.22
SL1344_3207	yhaJ	18.57	20.45	22.18	20.4
SL1344_3208	yhaK	0	0	14.18	4.73
SL1344_3209	yhaL	0	0	0	0
SL1344_3210	yhaN	12.7	0	22.76	11.82
SL1344_3211	yhaO	6.25	0	0	2.08
SL1344_3212	tdcG	24.4	4.48	7.29	12.05
SL1344_3213	tdcE	7.25	2.66	0	3.31
SL1344_3214	tdcD	0	0	8.23	2.74
SL1344_3215	tdcC	0	9.18	0	3.06
SL1344_3216	tdcB	0	0	0	0
SL1344_3217	tdcA	17.74	0	0	5.91
SL1344_3220	garK	0	5.34	0	1.78
SL1344_3221	garRb	0	13.73	0	4.58
SL1344_3222	garL	0	0	27.76	9.25
SL1344_3223	garD	5.3	0	0	1.77
SL1344_3224		35.14	6.45	31.48	24.36
SL1344_3225	agaR	29.96	22	59.66	37.21
SL1344_3226	gatY	9.74	0	0	3.25
SL1344_3227		0	0	0	0
SL1344_3228		0	0	0	0
SL1344_3229		0	0	0	0
SL1344_3230		0	0	23.46	7.82
SL1344_3231	gatA	0	13.17	0	4.39
SL1344_3232	gatB	0	0	0	0
SL1344_3233	gatC	0	0	0	0
SL1344_3234	gatD	0	0	0	0
SL1344_3235	gatR	10.76	31.61	12.86	18.41
SL1344_3236	yraL	19.28	7.08	46.07	24.14
SL1344_3237	yraM	8.15	20.94	4.87	11.32
SL1344_3238	yraN	42.13	154.66	25.16	73.98
SL1344_3239	yraO	253.84	155.32	101.07	170.08
SL1344_3240	yraP	43.41	63.75	103.71	70.29
SL1344_3241	yraR	24.91	9.15	0	11.35
SL1344_3242	yhbO	32.12	0	0	10.71
SL1344_3243	yhbP	0	0	0	0
SL1344_3244	yhbQ	26.25	0	0	8.75
SL1344_3245	yhbS	0	24.29	79.04	34.44
SL1344_3246	yhbT	111.93	0	22.28	44.74
SL1344_3246	yhbT	0	0	0	0
SL1344_3247	yhbU	0	0	0	0
SL1344_3248	yhbV	9.48	0	0	3.16
SL1344_3249	yhbW	0	18.2	39.48	19.23
SL1344_3250		0	0	0	0
SL1344_3251		0	0	0	0
SL1344_3252	mtr	64.55	42.13	0	35.56
SL1344_3253	deaD	281.89	310.47	89.44	227.27
SL1344_3253A	yrbN	728.02	305.46	248.47	427.32
SL1344_3254	nlpI	2334.19	2211.46	1180.5	1908.72
SL1344_3255	pnp	397.5	314.76	172.24	294.83
SL1344_3256	rpsO	3742.57	2611.72	1145.35	2499.88
SL1344_3257	truB	141.02	103.54	126.34	123.64
